entidad,codigo_adjudicacion,fecha_adjudicacion,fecha_finalizacion,plazo_gestion,tramo_gestion,rango_deuda,casos_activos_abiertos,importe_asignado,importe_base_deuda,telefonos_total,telefonos_contactados,telefonos_sin_contacto,contactado_sin_llamada,contactado_1_a_3_intentos,contactado_4_a_6_intentos,contactado_mayor_6_intentos,sin_contacto_sin_llamada,sin_contacto_1_a_3_intentos,sin_contacto_4_a_6_intentos,sin_contacto_mayor_6_intentos,llamadas_total
OEST,158,2026-01-06,2030-01-05,141,"4) 91 a 180 dias","2) $5.001 a $10.000",286,1997744.63,1997744.63,473,177,296,115,9,15,38,286,2,1,7,555
OEST,158,2026-01-06,2030-01-05,141,"4) 91 a 180 dias","3) $10.001 a $20.000",171,2414054.05,2414054.05,283,105,178,3,8,28,66,164,4,1,9,963
OEST,158,2026-01-06,2030-01-05,141,"4) 91 a 180 dias","4) $20.001 a $35.000",116,3058428.89,3058428.89,205,84,121,4,6,16,58,112,1,3,5,808
OEST,158,2026-01-06,2030-01-05,141,"4) 91 a 180 dias","5) $35.001 a $50.000",72,3003629.43,3003629.43,117,53,64,0,3,4,46,59,0,1,4,661
OEST,158,2026-01-06,2030-01-05,141,"4) 91 a 180 dias","6) $50.001 a $100.000",76,5285052.24,5285052.24,139,59,80,0,6,6,47,73,2,0,5,641
OEST,158,2026-01-06,2030-01-05,141,"4) 91 a 180 dias","7) $100.001 a $500.000",22,3510223.12,3510223.12,35,23,12,1,3,2,17,11,0,0,1,247
OEST,159,2026-01-06,2030-01-05,141,"4) 91 a 180 dias","1) MENOR A $5.000",261,389681.11,389681.11,768,185,583,185,0,0,0,583,0,0,0,0
OEST,159,2026-01-06,2030-01-05,141,"4) 91 a 180 dias","2) $5.001 a $10.000",21,152260.06,152260.06,35,15,20,8,2,1,4,20,0,0,0,70
OEST,159,2026-01-06,2030-01-05,141,"4) 91 a 180 dias","3) $10.001 a $20.000",16,230365.79,230365.79,23,13,10,1,0,2,10,10,0,0,0,114
OEST,159,2026-01-06,2030-01-05,141,"4) 91 a 180 dias","4) $20.001 a $35.000",10,280154.22,280154.22,20,4,16,0,0,1,3,14,0,0,2,66
OEST,159,2026-01-06,2030-01-05,141,"4) 91 a 180 dias","5) $35.001 a $50.000",8,340263.92,340263.92,16,7,9,0,0,2,5,7,0,0,2,100
OEST,159,2026-01-06,2030-01-05,141,"4) 91 a 180 dias","6) $50.001 a $100.000",5,359416.31,359416.31,10,3,7,0,0,0,3,7,0,0,0,56
OEST,159,2026-01-06,2030-01-05,141,"4) 91 a 180 dias","7) $100.001 a $500.000",2,537464.58,537464.58,2,1,1,0,0,0,1,1,0,0,0,8
OEST,159,2026-01-06,2030-01-05,141,"4) 91 a 180 dias","8) >$500.000",1,1510163.06,1510163.06,1,0,1,0,0,0,0,1,0,0,0,0
OEST,160,2026-02-04,2030-02-03,112,"4) 91 a 180 dias","1) MENOR A $5.000",1388,2912174.17,2912174.17,2618,859,1759,850,9,0,0,1759,0,0,0,9
OEST,160,2026-02-04,2030-02-03,112,"4) 91 a 180 dias","2) $5.001 a $10.000",296,2045174.78,2045174.78,498,189,309,129,9,20,31,299,1,5,4,506
OEST,160,2026-02-04,2030-02-03,112,"4) 91 a 180 dias","3) $10.001 a $20.000",202,2926427.93,2926427.93,330,125,205,9,9,33,74,190,1,2,12,1024
OEST,160,2026-02-04,2030-02-03,112,"4) 91 a 180 dias","4) $20.001 a $35.000",140,3630915.11,3630915.11,226,97,129,6,11,14,66,117,0,3,9,902
OEST,160,2026-02-04,2030-02-03,112,"4) 91 a 180 dias","5) $35.001 a $50.000",74,3073178.15,3073178.15,119,59,60,0,8,3,48,56,0,2,2,664
OEST,160,2026-02-04,2030-02-03,112,"4) 91 a 180 dias","6) $50.001 a $100.000",83,5814628.81,5814628.81,133,51,82,0,4,4,43,74,1,2,5,620
OEST,160,2026-02-04,2030-02-03,112,"4) 91 a 180 dias","7) $100.001 a $500.000",16,2622618.35,2622618.35,32,15,17,0,2,0,13,16,0,0,1,186
OEST,161,2026-02-04,2030-02-03,112,"4) 91 a 180 dias","1) MENOR A $5.000",169,339799.39,339799.39,1270,215,1055,214,1,0,0,1055,0,0,0,2
OEST,161,2026-02-04,2030-02-03,112,"4) 91 a 180 dias","2) $5.001 a $10.000",31,223735.13,223735.13,56,23,33,17,1,2,3,30,1,1,1,65
OEST,161,2026-02-04,2030-02-03,112,"4) 91 a 180 dias","3) $10.001 a $20.000",20,271569.78,271569.78,36,16,20,0,2,2,12,20,0,0,0,154
OEST,161,2026-02-04,2030-02-03,112,"4) 91 a 180 dias","4) $20.001 a $35.000",13,339303.59,339303.59,81,17,64,3,4,2,8,57,2,1,4,161
OEST,161,2026-02-04,2030-02-03,112,"4) 91 a 180 dias","5) $35.001 a $50.000",5,210471.87,210471.87,11,8,3,1,2,1,4,3,0,0,0,64
OEST,161,2026-02-04,2030-02-03,112,"4) 91 a 180 dias","6) $50.001 a $100.000",8,494783.98,494783.98,308,34,274,27,1,1,5,274,0,0,0,53
OEST,161,2026-02-04,2030-02-03,112,"4) 91 a 180 dias","7) $100.001 a $500.000",1,124785.33,124785.33,1,0,1,0,0,0,0,1,0,0,0,0
OEST,161,2026-02-04,2030-02-03,112,"4) 91 a 180 dias","8) >$500.000",1,923202.77,923202.77,2,0,2,0,0,0,0,2,0,0,0,0
OEST,162,2026-03-02,2030-03-01,86,"3) 61 a 90 dias","1) MENOR A $5.000",2163,3838085.24,3838085.24,3752,1153,2599,1146,6,0,1,2598,1,0,0,19
OEST,162,2026-03-02,2030-03-01,86,"3) 61 a 90 dias","2) $5.001 a $10.000",325,2274933.84,2274933.84,552,191,361,128,18,10,35,354,1,2,4,493
OEST,162,2026-03-02,2030-03-01,86,"3) 61 a 90 dias","3) $10.001 a $20.000",247,3500303.06,3500303.06,415,166,249,10,17,46,93,223,2,8,16,1487
OEST,162,2026-03-02,2030-03-01,86,"3) 61 a 90 dias","4) $20.001 a $35.000",139,3653898.34,3653898.34,225,88,137,3,8,21,56,124,2,3,8,858
OEST,162,2026-03-02,2030-03-01,86,"3) 61 a 90 dias","5) $35.001 a $50.000",72,3033991.22,3033991.22,124,58,66,0,5,4,49,58,1,2,5,741
OEST,162,2026-03-02,2030-03-01,86,"3) 61 a 90 dias","6) $50.001 a $100.000",68,4649342.27,4649342.27,113,51,62,1,2,3,45,58,0,1,3,657
OEST,162,2026-03-02,2030-03-01,86,"3) 61 a 90 dias","7) $100.001 a $500.000",22,2955414.41,2955414.41,35,18,17,0,0,5,13,14,0,1,2,192
OEST,162,2026-03-02,2030-03-01,86,"3) 61 a 90 dias","8) >$500.000",2,2239442.84,2239442.84,2,2,0,0,0,0,2,0,0,0,0,24
OEST,163,2026-03-02,2030-03-01,86,"3) 61 a 90 dias","1) MENOR A $5.000",276,427138.16,427138.16,1692,268,1424,267,1,0,0,1424,0,0,0,2
OEST,163,2026-03-02,2030-03-01,86,"3) 61 a 90 dias","2) $5.001 a $10.000",36,257206.48,257206.48,66,30,36,20,2,1,7,34,2,0,0,99
OEST,163,2026-03-02,2030-03-01,86,"3) 61 a 90 dias","3) $10.001 a $20.000",27,379648.21,379648.21,61,21,40,2,3,0,16,38,0,0,2,213
OEST,163,2026-03-02,2030-03-01,86,"3) 61 a 90 dias","4) $20.001 a $35.000",8,194714.00,194714.00,17,7,10,0,3,0,4,6,1,0,3,83
OEST,163,2026-03-02,2030-03-01,86,"3) 61 a 90 dias","5) $35.001 a $50.000",9,375752.11,375752.11,17,7,10,0,2,1,4,7,0,0,3,91
OEST,163,2026-03-02,2030-03-01,86,"3) 61 a 90 dias","6) $50.001 a $100.000",4,333211.87,333211.87,6,4,2,0,0,0,4,2,0,0,0,78
OEST,163,2026-03-02,2030-03-01,86,"3) 61 a 90 dias","7) $100.001 a $500.000",2,246417.58,246417.58,4,3,1,0,0,0,3,1,0,0,0,44
OEST,164,2026-04-06,2030-04-05,51,"2) 31 a 60 dias","1) MENOR A $5.000",1834,3917868.12,3917868.12,3147,1181,1966,1169,11,1,0,1965,1,0,0,20
OEST,164,2026-04-06,2030-04-05,51,"2) 31 a 60 dias","2) $5.001 a $10.000",365,2522689.23,2522689.23,628,274,354,241,30,3,0,346,5,3,0,93
OEST,164,2026-04-06,2030-04-05,51,"2) 31 a 60 dias","3) $10.001 a $20.000",199,2808733.07,2808733.07,334,135,199,64,54,16,1,183,16,0,0,212
OEST,164,2026-04-06,2030-04-05,51,"2) 31 a 60 dias","4) $20.001 a $35.000",146,3836715.55,3836715.55,269,121,148,17,77,23,4,138,8,2,0,301
OEST,164,2026-04-06,2030-04-05,51,"2) 31 a 60 dias","5) $35.001 a $50.000",71,2925636.36,2925636.36,106,51,55,2,18,23,8,51,3,1,0,197
OEST,164,2026-04-06,2030-04-05,51,"2) 31 a 60 dias","6) $50.001 a $100.000",85,5772083.48,5772083.48,138,55,83,0,14,30,11,79,2,2,0,278
OEST,164,2026-04-06,2030-04-05,51,"2) 31 a 60 dias","7) $100.001 a $500.000",24,3649066.11,3649066.11,32,13,19,0,7,5,1,18,0,1,0,54
OEST,164,2026-04-06,2030-04-05,51,"2) 31 a 60 dias","8) >$500.000",1,641633.14,641633.14,2,1,1,0,0,0,1,1,0,0,0,9
OEST,165,2026-04-06,2030-04-05,51,"2) 31 a 60 dias","1) MENOR A $5.000",339,676879.02,676879.02,581,234,347,231,3,0,0,347,0,0,0,4
OEST,165,2026-04-06,2030-04-05,51,"2) 31 a 60 dias","2) $5.001 a $10.000",84,603379.21,603379.21,437,86,351,75,8,2,1,348,3,0,0,42
OEST,165,2026-04-06,2030-04-05,51,"2) 31 a 60 dias","3) $10.001 a $20.000",56,784115.94,784115.94,102,45,57,19,21,5,0,55,1,1,0,71
OEST,165,2026-04-06,2030-04-05,51,"2) 31 a 60 dias","4) $20.001 a $35.000",36,983882.25,983882.25,68,33,35,3,22,7,1,31,3,1,0,92
OEST,165,2026-04-06,2030-04-05,51,"2) 31 a 60 dias","5) $35.001 a $50.000",16,681319.96,681319.96,28,12,16,0,5,5,2,12,2,2,0,60
OEST,165,2026-04-06,2030-04-05,51,"2) 31 a 60 dias","6) $50.001 a $100.000",20,1369256.65,1369256.65,37,20,17,1,4,11,4,17,0,0,0,91
OEST,165,2026-04-06,2030-04-05,51,"2) 31 a 60 dias","7) $100.001 a $500.000",6,1088078.86,1088078.86,7,2,5,0,1,1,0,5,0,0,0,8
REVO,260203,2026-02-03,2026-06-03,113,"4) 91 a 180 dias","1) MENOR A $5.000",126791,200351437.99,200351437.99,192570,17246,175324,17243,3,0,0,175324,0,0,0,3
REVO,260203,2026-02-03,2026-06-03,113,"4) 91 a 180 dias","2) $5.001 a $10.000",23796,164764113.83,164764113.83,39607,8592,31015,8589,3,0,0,31015,0,0,0,3
REVO,260203,2026-02-03,2026-06-03,113,"4) 91 a 180 dias","3) $10.001 a $20.000",9603,131273054.27,131273054.27,15504,4144,11360,4143,1,0,0,11360,0,0,0,1
REVO,260203,2026-02-03,2026-06-03,113,"4) 91 a 180 dias","4) $20.001 a $35.000",5188,141402850.44,141402850.44,7973,2241,5732,2240,1,0,0,5732,0,0,0,1
REVO,260203,2026-02-03,2026-06-03,113,"4) 91 a 180 dias","5) $35.001 a $50.000",4430,183891136.19,183891136.19,6571,1764,4807,1760,4,0,0,4807,0,0,0,7
REVO,260203,2026-02-03,2026-06-03,113,"4) 91 a 180 dias","6) $50.001 a $100.000",7286,511422437.27,511422437.27,11013,2967,8046,2844,122,1,0,8046,0,0,0,126
REVO,260203,2026-02-03,2026-06-03,113,"4) 91 a 180 dias","7) $100.001 a $500.000",2682,354143235.88,354143235.88,4328,1154,3174,1004,149,1,0,3174,0,0,0,212
REVO,260303,2026-03-03,2026-07-01,85,"3) 61 a 90 dias","1) MENOR A $5.000",67101,98832014.23,98832014.23,97733,8619,89114,8619,0,0,0,89114,0,0,0,0
REVO,260303,2026-03-03,2026-07-01,85,"3) 61 a 90 dias","2) $5.001 a $10.000",15295,108795143.48,108795143.48,25047,4953,20094,4949,4,0,0,20094,0,0,0,5
REVO,260303,2026-03-03,2026-07-01,85,"3) 61 a 90 dias","3) $10.001 a $20.000",9809,137310922.13,137310922.13,15650,3548,12102,3548,0,0,0,12102,0,0,0,0
REVO,260303,2026-03-03,2026-07-01,85,"3) 61 a 90 dias","4) $20.001 a $35.000",5963,160458247.27,160458247.27,9239,2405,6834,2009,396,0,0,6833,1,0,0,399
REVO,260303,2026-03-03,2026-07-01,85,"3) 61 a 90 dias","5) $35.001 a $50.000",4191,174070022.30,174070022.30,6289,1665,4624,1364,301,0,0,4624,0,0,0,302
REVO,260303,2026-03-03,2026-07-01,85,"3) 61 a 90 dias","6) $50.001 a $100.000",6530,458389286.44,458389286.44,10054,2663,7391,2081,582,0,0,7391,0,0,0,622
REVO,260303,2026-03-03,2026-07-01,85,"3) 61 a 90 dias","7) $100.001 a $500.000",2381,312979392.23,312979392.23,3764,1013,2751,737,270,6,0,2751,0,0,0,372
REVO,260402,2026-04-02,2026-07-31,55,"2) 31 a 60 dias","1) MENOR A $5.000",101921,107874848.52,107874848.52,98515,3118,95397,3118,0,0,0,95397,0,0,0,0
REVO,260402,2026-04-02,2026-07-31,55,"2) 31 a 60 dias","2) $5.001 a $10.000",11264,79879518.31,79879518.31,13256,2132,11124,2132,0,0,0,11124,0,0,0,0
REVO,260402,2026-04-02,2026-07-31,55,"2) 31 a 60 dias","3) $10.001 a $20.000",7455,103909201.99,103909201.99,8372,1638,6734,1638,0,0,0,6734,0,0,0,0
REVO,260402,2026-04-02,2026-07-31,55,"2) 31 a 60 dias","4) $20.001 a $35.000",5167,140150318.53,140150318.53,5682,1317,4365,1317,0,0,0,4365,0,0,0,0
REVO,260402,2026-04-02,2026-07-31,55,"2) 31 a 60 dias","5) $35.001 a $50.000",3821,159515909.87,159515909.87,4298,972,3326,972,0,0,0,3326,0,0,0,0
REVO,260402,2026-04-02,2026-07-31,55,"2) 31 a 60 dias","6) $50.001 a $100.000",6337,447140819.71,447140819.71,7441,1622,5819,1570,52,0,0,5819,0,0,0,52
REVO,260402,2026-04-02,2026-07-31,55,"2) 31 a 60 dias","7) $100.001 a $500.000",2492,333183248.99,333183248.99,3110,673,2437,616,55,2,0,2437,0,0,0,77
REVO,260505,2026-05-05,2026-09-02,22,"1) 0 a 30 dias","1) MENOR A $5.000",76023,91343195.40,91343195.40,107346,8800,98546,8798,2,0,0,98545,1,0,0,4
REVO,260505,2026-05-05,2026-09-02,22,"1) 0 a 30 dias","2) $5.001 a $10.000",12636,89626286.15,89626286.15,20588,2944,17644,2942,2,0,0,17644,0,0,0,2
REVO,260505,2026-05-05,2026-09-02,22,"1) 0 a 30 dias","3) $10.001 a $20.000",7676,107648969.15,107648969.15,12197,2250,9947,2250,0,0,0,9947,0,0,0,0
REVO,260505,2026-05-05,2026-09-02,22,"1) 0 a 30 dias","4) $20.001 a $35.000",5298,145912260.28,145912260.28,8124,1477,6647,1176,301,0,0,6645,2,0,0,322
REVO,260505,2026-05-05,2026-09-02,22,"1) 0 a 30 dias","5) $35.001 a $50.000",4265,179869517.07,179869517.07,6411,1072,5339,572,500,0,0,5339,0,0,0,540
REVO,260505,2026-05-05,2026-09-02,22,"1) 0 a 30 dias","6) $50.001 a $100.000",7983,563175088.50,563175088.50,12407,2092,10315,1199,893,0,0,10314,1,0,0,1005
REVO,260505,2026-05-05,2026-09-02,22,"1) 0 a 30 dias","7) $100.001 a $500.000",3681,500923076.67,500923076.67,5926,1030,4896,630,399,1,0,4896,0,0,0,471
